FID,pk,efetivacao,tipo,nivel,upperlimit,uom_ulimit,lowerlimit,uom_llimit,rumo_verda,rumo_mag,c_rumo_ver,c_rumo_mag,aerovia,geom,emenda,emenda_futura
airway.69,82,2013-12-12,CONV,LOWER,245,FL,145,FL,253,269,73,88,B652,"MULTILINESTRING ((-56.77183333 -15.856000000000002, -56.93301837083076 -15.904480981164609, -57.09428057742717 -15.9528414397201, -57.255620041157144 -16.00108093368428, -57.41703685104362 -16.049199021432138, -57.57853109375472 -16.09719526170225, -57.74010285359418 -16.14506921360324, -57.901752212491715 -16.19282043662026, -58.06347924999343 -16.240448490621578, -58.22528404325224 -16.287952935865178, -58.387166667 -16.335333333))",2018-09-13,2018-10-11
airway.70,84,2013-12-12,CONV,LOWER,245,FL,145,FL,214,229,34,49,B681,"MULTILINESTRING ((-60.31716667 3.409333333, -60.40963488746355 3.27003858269696, -60.502077590604976 3.1307348917078097, -60.59449587367042 2.9914226436953597, -60.68689083 2.852102222))",2018-09-13,2018-10-11
airway.71,83,2017-06-21,CONV,LOWER,245,FL,145,FL,214,230,34,49,B681,"MULTILINESTRING ((-59.68716667 4.356333333, -59.77725515858576 4.2210786508022, -59.86731246845915 4.08581303391731, -59.957339610149155 3.9505368371340297, -60.047337593144654 3.81525041483959, -60.137307425930416 3.67995412103167, -60.2272501160219 3.54464830933201, -60.31716667 3.409333333))",2018-09-13,2018-10-11
airway.72,91,2013-12-12,CONV,LOWER,245,FL,145,FL,145,165,325,345,G443,"MULTILINESTRING ((-49.923500000000004 0.710666667, -49.816960206997955 0.5561523519521631, -49.71042595448847 0.4016360199767812, -49.60389570295434 0.2471182315164301, -49.497367913055065 0.0925995469445934, -49.39084104555768 -0.0619194734094584, -49.28431356126948 -0.2164382692330215, -49.177783920970846 -0.3709562802023144, -49.071250585347975 -0.525472945954832, -48.964712014925645 -0.679987706061696, -48.85816667 -0.8345))",2018-09-13,2018-10-11
airway.73,89,2013-12-12,CONV,LOWER,245,FL,145,FL,152,171,332,351,G443,"MULTILINESTRING ((-51.797777778000004 3.8597222220000003, -51.7039033560245 3.6806749414469397, -51.610066418183656 3.50161702551089, -51.51626512435832 3.3225489961805796, -51.42249763681717 3.1434713747881897, -51.32876212009031 2.96438468203848, -51.23505674084592 2.78528943804316, -51.1413796677671 2.6061861623551397, -51.047729071428996 2.4270753740027797, -50.954103124176164 2.24795759152392, -50.8605 2.068833333))",2018-09-13,2018-10-11
airway.74,90,2013-12-12,CONV,LOWER,245,FL,145,FL,145,164,325,345,G443,"MULTILINESTRING ((-50.8605 2.068833333, -50.766745536956996 1.93303649333184, -50.6730059720608 1.79723422987161, -50.579280256348184 1.66142692460146, -50.485567341325165 1.52561495931352, -50.39186617892993 1.38979871562206, -50.298175721497415 1.25397857497813, -50.204494921723956 1.11815491868405, -50.110822732631966 0.9823281279080648, -50.0171581075345 0.8464985836988326, -49.923500000000004 0.710666667))",2018-09-13,2018-10-11
airway.75,92,2013-12-12,CONV,LOWER,245,FL,145,FL,145,165,325,345,G443,"MULTILINESTRING ((-48.85816667 -0.8345, -48.76327857115866 -0.9719691727941581, -48.668382798834436 -1.10943554973718, -48.573478266914584 -1.24689873509864, -48.478563889 -1.384358333))",2018-09-13,2018-10-11
airway.76,6109,2018-02-01,CONV,LOWER,245,FL,145,FL,199,217,20,37,G449,"MULTILINESTRING ((-50.692333333 -28.830833333, -50.736619736653196 -28.94109153595892, -50.781000000000006 -29.05133333))",2018-09-13,2018-10-11
airway.77,6772,2018-02-01,CONV,LOWER,245,FL,145,FL,204,223,24,43,G449,"MULTILINESTRING ((-49.864252778 -26.955363889, -49.78415104482077 -26.793097883971697, -49.70427691489637 -26.63078298577059, -49.62462821219789 -26.468419651089018, -49.545202778000004 -26.306008333))",2018-09-13,2018-10-11
airway.78,6773,2018-02-01,CONV,LOWER,245,FL,145,FL,204,223,24,42,G449,"MULTILINESTRING ((-50.124566667 -27.479666667, -50.20043298411215 -27.63106273461295, -50.276508333 -27.782413889))",2018-09-13,2018-10-11
airway.79,6804,2018-02-01,CONV,LOWER,245,FL,145,FL,204,223,24,42,G449,"MULTILINESTRING ((-49.864252778 -26.955363889, -49.929103339043166 -27.0864884766836, -49.99410505730134 -27.217580633193048, -50.05925910623118 -27.3486401125111, -50.124566667 -27.479666667))",2018-09-13,2018-10-11
airway.80,6868,2018-02-01,CONV,LOWER,235,FL,145,FL,183,204,3,24,G449,"MULTILINESTRING ((-46.620416667 -23.281386111, -46.629000000000005 -23.446666667))",2018-09-13,2018-10-11
airway.81,6859,2018-02-01,CONV,LOWER,245,FL,145,FL,199,217,19,37,G449,"MULTILINESTRING ((-50.462955556000004 -28.255730556, -50.52006706200973 -28.399547033663747, -50.57733297748515 -28.543336467869388, -50.63475462388867 -28.687098640792488, -50.692333333 -28.830833333))",2018-09-13,2018-10-11
airway.82,104,2018-03-01,CONV,LOWER,245,FL,145,FL,176,197,356,18,G449,"MULTILINESTRING ((-48.358530556 -10.288018056, -48.3490758490604 -10.4558778839088, -48.33961097941169 -10.62373566829301, -48.330135768991795 -10.79159137727104, -48.320650039 -10.959444979))",2018-09-13,2018-10-11
airway.83,103,2018-03-01,CONV,LOWER,245,FL,145,FL,197,219,17,38,G449,"MULTILINESTRING ((-48.358530556 -10.288018056, -48.30936075835789 -10.127798668049369, -48.260239740540236 -9.967570377354159, -48.21116667 -9.807333333))",2018-09-13,2018-10-11
airway.84,108,2018-02-01,CONV,LOWER,235,FL,145,FL,150,170,329,351,G449,"MULTILINESTRING ((-48.021922222 -15.871902778, -47.94222686620472 -16.00324800714246, -47.862427307280015 -16.13456203513476, -47.782522529702256 -16.26584455616153, -47.70251151398061 -16.39709526312042, -47.62239323660407 -16.52831384762695, -47.54216667 -16.6595))",2018-09-13,2018-10-11
airway.85,98,2018-02-01,CONV,LOWER,245,FL,145,FL,119,139,299,319,G449,"MULTILINESTRING ((-49.06183333 -1.062, -48.91602873316447 -1.1426013519018599, -48.77021600943659 -1.22319521078379, -48.624394585709055 -1.30378104754595, -48.478563889 -1.384358333))",2018-09-13,2018-10-11
airway.86,94,2018-02-01,CONV,LOWER,245,FL,145,FL,186,205,6,25,G449,"MULTILINESTRING ((-50.8605 2.068833333, -50.87940682118663 1.88962663885145, -50.89830976681043 1.71041936677265, -50.91720920532964 1.53121157156412, -50.93610550493054 1.3520033080385399, -50.954999033557286 1.17279463100798, -50.973890158940435 0.9935855952840204, -50.99277924862522 0.8143762556777757, -51.01166667 0.635166667))",2018-09-13,2018-10-11
airway.87,93,2018-02-01,CONV,LOWER,245,FL,145,FL,128,146,308,327,G449,"MULTILINESTRING ((-52.3005 3.194666667, -52.15637707154165 3.08216382636066, -52.012284415025 2.96964115652335, -51.868220922261365 2.85709938644166, -51.72418548521067 2.74453924462975, -51.580176995975776 2.63196145917862, -51.43619434679748 2.5193667577728, -51.292236430049215 2.40675586770699, -51.148302138231976 2.2941295159027697, -51.00439036393256 2.18148842889695, -50.8605 2.068833333))",2018-09-13,2018-10-11
airway.88,96,2018-02-01,CONV,LOWER,245,FL,145,FL,119,138,299,318,G449,"MULTILINESTRING ((-51.0730575 0.052264444, -50.945543660491175 -0.0183854930682703, -50.81802972077999 -0.0890353378807706, -50.69051529567012 -0.1596847360078899, -50.563 -0.230333333))",2018-09-13,2018-10-11
airway.89,95,2018-02-01,CONV,LOWER,245,FL,145,FL,186,205,6,25,G449,"MULTILINESTRING ((-51.01166667 0.635166667, -51.027015173956535 0.489441230195803, -51.04236301543358 0.3437156944584819, -51.0577103916999 0.1979900892406201, -51.0730575 0.052264444))",2018-09-13,2018-10-11
airway.90,97,2018-02-01,CONV,LOWER,245,FL,145,FL,119,138,299,319,G449,"MULTILINESTRING ((-50.563 -0.230333333, -50.412901533944975 -0.3135167471547605, -50.26280069900905 -0.3966979819162422, -50.11269686670484 -0.4798764589917568, -49.96258940857836 -0.5630516000628193, -49.812477696170276 -0.6462228268049515, -49.66236110121197 -0.7293895607779104, -49.51223899533519 -0.8125512235844794, -49.36211075028618 -0.8957072367507124, -49.21197573787849 -0.9788570217504524, -49.06183333 -1.062))",2018-09-13,2018-10-11
airway.91,102,2018-02-01,CONV,LOWER,245,FL,145,FL,197,218,17,38,G449,"MULTILINESTRING ((-47.454816667 -7.318730833, -47.52531663370713 -7.5520867192628796, -47.59589227327962 -7.78542872941793, -47.66654603334868 -8.018756419962049, -47.73728037159693 -8.25206934602435, -47.8080977560929 -8.48536706133195, -47.879000665624865 -8.71864911816374, -47.94999159003742 -8.951915067303819, -48.021073030570996 -9.185164457994379, -48.092247500204316 -9.4183968378881, -48.163517524 -9.651611753000001))",2018-09-13,2018-10-11
airway.92,100,2018-02-01,CONV,LOWER,245,FL,145,FL,166,186,346,7,G449,"MULTILINESTRING ((-48.3175 -2.034833333, -48.257946558811625 -2.2740355092391598, -48.1983735002675 -2.51323441878018, -48.138778751092566 -2.75242971700058, -48.07916023510754 -2.99162105896008, -48.019515872945256 -3.23080809938612, -47.95984358176977 -3.4699904926445098, -47.900141274994596 -3.70916789270979, -47.84040686199983 -3.94833995313565, -47.780638247848216 -4.18750632702499, -47.720833333 -4.426666667))",2018-09-13,2018-10-11
airway.93,99,2018-02-01,CONV,LOWER,245,FL,145,FL,166,186,346,6,G449,"MULTILINESTRING ((-48.478563889 -1.384358333, -48.43830775853946 -1.54697871831027, -48.39804549753062 -1.7095980849058, -48.35777646011075 -1.87221632556146, -48.3175 -2.034833333))",2018-09-13,2018-10-11
airway.94,101,2018-02-01,CONV,LOWER,245,FL,145,FL,180,201,0,21,G449,"MULTILINESTRING ((-47.4498425 -5.523888611, -47.450338408920395 -5.703378275354989, -47.45083462618988 -5.88286682253635, -47.45133116178016 -6.0623542178965995, -47.451828025688044 -6.24184042682138, -47.4523252279363 -6.421325414743969, -47.452822778574465 -6.60080914714671, -47.45332068767966 -6.78029158956237, -47.45381896535743 -6.95977270757552, -47.454317621742575 -7.13925246682395, -47.454816667 -7.318730833))",2018-09-13,2018-10-11
airway.95,106,2018-02-01,CONV,LOWER,245,FL,145,FL,177,198,357,18,G449,"MULTILINESTRING ((-48.07716667 -14.965, -48.06983745763649 -15.08525075578338, -48.0625 -15.2055))",2018-09-13,2018-10-11
airway.96,105,2018-02-01,CONV,LOWER,245,FL,145,FL,177,198,357,18,G449,"MULTILINESTRING ((-48.299 -11.29083333, -48.28941659576809 -11.45197752951361, -48.2798223352992 -11.613119643085989, -48.270217049094185 -11.774259642293769, -48.260600566921 -11.93539749874509, -48.25097271780174 -12.09653318408582, -48.24133333 -12.25766667))",2018-09-13,2018-10-11
airway.97,107,2018-02-01,CONV,LOWER,245,FL,145,FL,177,198,357,18,G449,"MULTILINESTRING ((-48.0625 -15.2055, -48.05237990347213 -15.37210514738853, -48.04224371457618 -15.538707346305939, -48.03209122419616 -15.70530656655798, -48.021922222 -15.871902778))",2018-09-13,2018-10-11
airway.98,118,2018-02-01,CONV,LOWER,235,FL,145,FL,172,193,352,13,G449,"MULTILINESTRING ((-46.667500000000004 -22.357833333000002, -46.657975 -22.417511111))",2018-09-13,2018-10-11
airway.99,112,2018-02-01,CONV,LOWER,235,FL,145,FL,172,193,352,14,G449,"MULTILINESTRING ((-47.060575 -19.6890475, -47.035665596063865 -19.86267466729536, -47.01070191829925 -20.036294966659508, -46.985683333000004 -20.209908333))",2018-09-13,2018-10-11
airway.100,109,2018-02-01,CONV,LOWER,235,FL,145,FL,172,193,352,13,G449,"MULTILINESTRING ((-47.54216667 -16.6595, -47.51678957637509 -16.825545092265727, -47.49136823798513 -16.991584366635898, -47.46590211439019 -17.1576177616465, -47.440390661795156 -17.323645215686568, -47.414833333000004 -17.489666667))",2018-09-13,2018-10-11
airway.101,110,2018-02-01,CONV,LOWER,235,FL,145,FL,171,193,351,13,G449,"MULTILINESTRING ((-47.414833333000004 -17.489666667, -47.387891268062006 -17.660898817842, -47.36089819541743 -17.83212430419744, -47.33385349060852 -18.00334305604044, -47.30675652501253 -18.17455500314934, -47.27960666577865 -18.34576007511008, -47.25240327576538 -18.51695820131257, -47.22514571347712 -18.68814931094699, -47.197833333 -18.859333333000002))",2018-09-13,2018-10-11
airway.102,115,2018-02-01,CONV,LOWER,235,FL,145,FL,172,193,352,13,G449,"MULTILINESTRING ((-46.847500000000004 -21.155833333, -46.82131718620651 -21.32999777091816, -46.795072505 -21.504154516))",2018-09-13,2018-10-11
airway.103,114,2018-02-01,CONV,LOWER,235,FL,145,FL,172,194,352,14,G449,"MULTILINESTRING ((-46.889166667 -20.876, -46.86835276477872 -21.015919091511318, -46.847500000000004 -21.155833333))",2018-09-13,2018-10-11
airway.104,117,2018-02-01,CONV,LOWER,235,FL,145,FL,172,194,352,14,G449,"MULTILINESTRING ((-46.7395 -21.869500000000002, -46.715554997498884 -22.03228453686479, -46.6915551887339 -22.195062333006238, -46.667500000000004 -22.357833333000002))",2018-09-13,2018-10-11
airway.105,124,2018-02-01,CONV,LOWER,245,FL,155,FL,230,251,50,71,G449,"MULTILINESTRING ((-46.8235 -23.758333333, -46.961994269818994 -23.86529319163454, -47.100716074893676 -23.97212680224877, -47.23966667 -24.07883333))",2018-09-13,2018-10-11
airway.106,126,2018-02-01,CONV,LOWER,245,FL,155,FL,231,250,51,70,G449,"MULTILINESTRING ((-48.59966667 -25.10833333, -48.74129604143144 -25.214464676053378, -48.88317117450402 -25.320458588609, -49.02529335991141 -25.42631417928013, -49.167663889 -25.532030556000002))",2018-09-13,2018-10-11
airway.107,125,2018-02-01,CONV,LOWER,245,FL,155,FL,230,251,51,71,G449,"MULTILINESTRING ((-47.23966667 -24.07883333, -47.38968654086701 -24.19383082287089, -47.53997553296201 -24.30867865427602, -47.6905352254652 -24.42337576433048, -47.841367198776204 -24.53792108847011, -47.99247303446088 -24.65231355742624, -48.143854315196656 -24.76655209720057, -48.295512624716714 -24.8806356290402, -48.44744954775259 -24.994563069412777, -48.59966667 -25.10833333))",2018-09-13,2018-10-11
airway.108,130,2018-02-01,CONV,LOWER,245,FL,145,FL,199,217,20,36,G449,"MULTILINESTRING ((-50.781000000000006 -29.05133333, -50.841381400497625 -29.201211808518, -50.901938696540604 -29.35105961082617, -50.962673453165145 -29.500876480010557, -51.02358724841826 -29.65066215712093, -51.08468167353763 -29.80041638120222, -51.145958333 -29.950138889))",2018-09-13,2018-10-11
airway.109,128,2018-02-01,CONV,LOWER,245,FL,145,FL,204,223,24,43,G449,"MULTILINESTRING ((-49.46616667 -26.14383333, -49.545202778000004 -26.306008333))",2018-09-13,2018-10-11
airway.110,127,2018-02-01,CONV,LOWER,245,FL,145,FL,204,222,24,43,G449,"MULTILINESTRING ((-49.167663889 -25.532030556000002, -49.242002627505286 -25.685043397089558, -49.316531506091565 -25.8380150528421, -49.39125226816929 -25.99094515434872, -49.46616667 -26.14383333))",2018-09-13,2018-10-11
airway.111,129,2018-02-01,CONV,LOWER,245,FL,145,FL,199,217,19,37,G449,"MULTILINESTRING ((-50.276508333 -27.782413889, -50.33847650445518 -27.94021779185114, -50.40062501291324 -28.09799010742233, -50.462955556000004 -28.255730556))",2018-09-13,2018-10-11
airway.112,3698,2018-02-01,CONV,LOWER,235,FL,145,FL,183,204,3,24,G449,"MULTILINESTRING ((-46.595319782000004 -22.795829935, -46.60366545861139 -22.95768574254812, -46.61203101883824 -23.119537808687127, -46.620416667 -23.281386111))",2018-09-13,2018-10-11
airway.113,3950,2018-02-01,CONV,LOWER,245,FL,145,FL,166,187,346,7,G449,"MULTILINESTRING ((-47.720833333 -4.426666667, -47.68217384027902 -4.58342147595823, -47.64349749862035 -4.74017350620544, -47.604803721732765 -4.896922661690589, -47.56609192231695 -5.05366884624471, -47.52736151202705 -5.210411963591509, -47.488611901435895 -5.3671519173438496, -47.4498425 -5.523888611))",2018-09-13,2018-10-11
airway.114,3790,2018-02-01,CONV,LOWER,235,FL,145,FL,187,209,7,28,G449,"MULTILINESTRING ((-46.629000000000005 -23.446666667, -46.64180874090281 -23.53706633078362, -46.654635 -23.627463889))",2018-09-13,2018-10-11
airway.115,5239,2018-02-01,CONV,LOWER,235,FL,145,FL,172,193,352,13,G449,"MULTILINESTRING ((-46.657975 -22.417511111, -46.64324726765114 -22.50967342318736, -46.6285 -22.601833333000002))",2018-09-13,2018-10-11
airway.116,3953,2018-02-01,CONV,LOWER,235,FL,145,FL,172,193,352,13,G449,"MULTILINESTRING ((-46.795072505 -21.504154516, -46.776579430773076 -21.625940195074968, -46.75805534389734 -21.74772203113556, -46.7395 -21.869500000000002))",2018-09-13,2018-10-11
airway.117,3951,2018-02-01,CONV,LOWER,245,FL,145,FL,177,198,357,18,G449,"MULTILINESTRING ((-48.24133333 -12.25766667, -48.22507958056597 -12.52843052626697, -48.20879187667742 -12.799187954591119, -48.19246938683949 -13.0699388212873, -48.17611127294035 -13.34068299297462, -48.15971669006954 -13.61142033659635, -48.143284786334455 -13.88215071942461, -48.12681470267396 -14.152874009064789, -48.11030557266886 -14.42359007345989, -48.093756522349494 -14.694298780894739, -48.07716667 -14.965))",2018-09-13,2018-10-11
airway.118,3952,2018-02-01,CONV,LOWER,245,FL,145,FL,171,193,351,13,G449,"MULTILINESTRING ((-47.197833333 -18.859333333000002, -47.17342717446512 -19.00742640856107, -47.148977778 -19.155513889))",2018-09-13,2018-10-11
airway.119,4694,2018-02-01,CONV,LOWER,245,FL,155,FL,230,250,50,71,G449,"MULTILINESTRING ((-46.654635 -23.627463889, -46.73902542381724 -23.69292190821444, -46.8235 -23.758333333))",2018-09-13,2018-10-11
airway.120,5226,2018-02-01,CONV,LOWER,245,FL,145,FL,171,193,351,12,G449,"MULTILINESTRING ((-47.148977778 -19.155513889, -47.11957417386733 -19.333366672557098, -47.09010683852641 -19.51121123760485, -47.060575 -19.6890475))",2018-09-13,2018-10-11
airway.121,5240,2018-02-01,CONV,LOWER,235,FL,145,FL,171,192,351,12,G449,"MULTILINESTRING ((-46.6285 -22.601833333000002, -46.61192157198866 -22.69883308156883, -46.595319782000004 -22.795829935))",2018-09-13,2018-10-11
airway.122,5922,2018-02-01,CONV,LOWER,245,FL,145,FL,176,198,356,18,G449,"MULTILINESTRING ((-48.320650039 -10.959444979, -48.309831135887265 -11.12514026055864, -48.299 -11.29083333))",2018-09-13,2018-10-11
airway.123,5916,2018-02-01,CONV,LOWER,245,FL,145,FL,197,218,17,38,G449,"MULTILINESTRING ((-48.163517524 -9.651611753000001, -48.21116667 -9.807333333))",2018-09-13,2018-10-11
airway.124,5166,2013-12-12,CONV,LOWER,245,FL,145,FL,97,118,277,298,W33,"MULTILINESTRING ((-43.57883333 -2.6710000000000003, -43.413090450281366 -2.69156752509707, -43.2473420168513 -2.71211240120405, -43.08158799325463 -2.7326344544416, -42.91582834322034 -2.75313351110067, -42.75006303066217 -2.77360939764394, -42.584292019679815 -2.79406194070718, -42.4185152745602 -2.8144909671006597, -42.25273275977862 -2.8348963038104897, -42.08694444 -2.855277778))",2018-09-13,2018-10-11
airway.125,152,2014-05-29,CONV,LOWER,245,FL,45,FL,200,223,20,44,W33,"MULTILINESTRING ((-38.32136389 -12.90641833, -38.3799200324848 -13.06366503334972, -38.43855032451357 -13.22089655009043, -38.49725577978665 -13.378112676765529, -38.5560374165038 -13.53531320912984, -38.614896257437245 -13.69249794215156, -38.67383333 -13.84966667))",2018-09-13,2018-10-11
airway.126,151,2014-05-29,CONV,LOWER,245,FL,35,FL,213,236,33,56,W33,"MULTILINESTRING ((-37.692 -11.941500000000001, -37.781627925910826 -12.079438212171809, -37.871347652738166 -12.21734615425626, -37.9611603365866 -12.355223442318799, -38.05106713712486 -12.49306969113046, -38.1410692176323 -12.63088451415144, -38.23116774504466 -12.7686675235131, -38.32136389 -12.90641833))",2018-09-13,2018-10-11
airway.127,4271,2013-12-12,CONV,LOWER,245,FL,145,FL,97,118,277,298,W33,"MULTILINESTRING ((-42.08694444 -2.855277778, -41.96763255019001 -2.8693643815848597, -41.848317740764955 -2.8834384761736898, -41.729 -2.8975))",2018-09-13,2018-10-11
airway.128,140,2013-12-12,CONV,LOWER,245,FL,145,FL,140,162,320,342,W33,"MULTILINESTRING ((-38.54768944 -3.772271667, -38.44106683523004 -3.90097515022108, -38.33441178093407 -4.02966467749732, -38.22772319638475 -4.15833978290456, -38.121 -4.287))",2018-09-13,2018-10-11
airway.129,132,2013-12-12,CONV,LOWER,245,FL,145,FL,106,126,286,307,W33,"MULTILINESTRING ((-47.83816667 -1.5675000000000001, -47.542593747217545 -1.6517598600533698, -47.24699592869647 -1.7359754160323, -46.951371956193256 -1.82014440385789, -46.65572057383198 -1.90426455992217, -46.36004052821231 -1.98833362111426, -46.06433056852454 -2.07234932484476, -45.768589446664365 -2.15630940907043, -45.47281591734779 -2.2402116123189297, -45.17700873822596 -2.3240536737138697, -44.88116667 -2.407833333))",2018-09-13,2018-10-11
airway.130,134,2013-12-12,CONV,LOWER,245,FL,145,FL,97,118,277,298,W33,"MULTILINESTRING ((-44.23996861 -2.589240556, -44.074692843436985 -2.60971334676479, -43.909411732118016 -2.63016429903663, -43.74412523969605 -2.65059324074931, -43.57883333 -2.6710000000000003))",2018-09-13,2018-10-11
airway.131,133,2013-12-12,CONV,LOWER,245,FL,145,FL,106,127,286,307,W33,"MULTILINESTRING ((-44.88116667 -2.407833333, -44.72088355600728 -2.4532145021909697, -44.560589638650775 -2.49857633526403, -44.400284721895225 -2.54391847294011, -44.23996861 -2.589240556))",2018-09-13,2018-10-11
airway.132,139,2013-12-12,CONV,LOWER,245,FL,145,FL,102,123,282,303,W33,"MULTILINESTRING ((-39.20016667 -3.633666667, -39.03706633431714 -3.6683630118370196, -38.87395342347231 -3.70302948364905, -38.71082782829609 -3.7376657970960196, -38.54768944 -3.772271667))",2018-09-13,2018-10-11
airway.133,141,2013-12-12,CONV,LOWER,245,FL,145,FL,140,162,320,342,W33,"MULTILINESTRING ((-38.121 -4.287, -38.01303939452218 -4.41709379931232, -37.9050411659857 -4.54717141233349, -37.79700419294502 -4.67723235505453, -37.68892735292046 -4.80727614288321, -37.58080952236774 -4.93730229062795, -37.47264957664836 -5.06731031248075, -37.36444639 -5.197299722))",2018-09-13,2018-10-11
airway.134,142,2013-12-12,CONV,LOWER,245,FL,145,FL,109,130,288,310,W33,"MULTILINESTRING ((-37.36444639 -5.197299722, -37.19997901778502 -5.25288898208464, -37.03548250834075 -5.30843480781794, -36.87095656966133 -5.36393672976881, -36.70640091051886 -5.419394278552169, -36.541815240465866 -5.47480698483228, -36.377199269844006 -5.53017437932391, -36.212552709792675 -5.58549599279362, -36.0478752722577 -5.64077135606101, -35.88316667 -5.696000000000001))",2018-09-13,2018-10-11
